target_seed,condition,source_seed,control_id,heads_json,baseline_loss,ablated_loss,loss_delta,baseline_target_logit,ablated_target_logit,target_logit_delta
3,source_same_index,2,,"[[0, 1], [1, 1]]",2.2357551604509354,3.2251176685094833,0.989362508058548,224.9958267211914,224.02086448669434,-0.9749622344970703
3,source_aligned,2,,"[[0, 1], [1, 2]]",2.2357551604509354,3.5075458884239197,1.2717907279729843,224.9958267211914,222.9653263092041,-2.0305004119873047
3,source_same_index,4,,"[[0, 4], [1, 9]]",2.2357551604509354,2.380166694521904,0.14441153407096863,224.9958267211914,224.81162643432617,-0.18420028686523438
3,source_aligned,4,,"[[0, 6], [1, 2]]",2.2357551604509354,2.3477600663900375,0.11200490593910217,224.9958267211914,224.11165618896484,-0.8841705322265625
3,source_same_index,5,,"[[0, 7], [1, 2]]",2.2357551604509354,2.5413036197423935,0.30554845929145813,224.9958267211914,224.20098304748535,-0.7948436737060547
3,source_aligned,5,,"[[0, 1], [1, 2]]",2.2357551604509354,3.5075458884239197,1.2717907279729843,224.9958267211914,222.9653263092041,-2.0305004119873047
3,source_same_index,6,,"[[0, 7], [1, 10]]",2.2357551604509354,2.296969845890999,0.06121468544006348,224.9958267211914,224.96709442138672,-0.0287322998046875
3,source_aligned,6,,"[[0, 1], [1, 2]]",2.2357551604509354,3.5075458884239197,1.2717907279729843,224.9958267211914,222.9653263092041,-2.0305004119873047
3,source_same_index,7,,"[[0, 1], [1, 6]]",2.2357551604509354,2.7456079721450806,0.5098528116941452,224.9958267211914,223.57755851745605,-1.4182682037353516
3,source_aligned,7,,"[[0, 1], [1, 2]]",2.2357551604509354,3.5075458884239197,1.2717907279729843,224.9958267211914,222.9653263092041,-2.0305004119873047
3,source_same_index,8,,"[[0, 7], [1, 3]]",2.2357551604509354,2.184135138988495,-0.05162002146244049,224.9958267211914,224.7122287750244,-0.2835979461669922
3,source_aligned,8,,"[[0, 6], [1, 2]]",2.2357551604509354,2.3477600663900375,0.11200490593910217,224.9958267211914,224.11165618896484,-0.8841705322265625
3,source_same_index,9,,"[[0, 2], [1, 10]]",2.2357551604509354,2.2455692291259766,0.009814068675041199,224.9958267211914,224.73770713806152,-0.2581195831298828
