step,next_router_supervision_weight,train_loss,config,seed,branch_head_dims_json,eval_loss,local_loss,induction_loss,local_accuracy,induction_accuracy,local_branch0_loss_delta,local_branch1_loss_delta,induction_branch0_loss_delta,induction_branch1_loss_delta,local_branch0_specialization,local_branch1_specialization,induction_branch0_specialization,induction_branch1_specialization,local_top_branch,induction_top_branch,same_top_branch,routed_role_match,branch_distribution_distance,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,local_gate_entropy_mean,induction_gate_entropy_mean,global_gate_entropy_mean,global_gate_branch0_mean,global_gate_branch1_mean,global_gate_balance_error_mean,gate_distribution_distance,gate_routed_role_match,gate_target_nll_mean,condition,label,supervision_end_step
801,0.05,0.025520268827676773,weak_token_router,4,[64],0.0038844942464493215,0.005162354733329266,0.0026066337595693767,0.99853515625,0.999755859375,0.4765487050754018,0.32934534904779866,0.16188524320023134,0.8715001757373102,0.5913292232859058,0.40867077671409424,0.15665524230704844,0.8433447576929516,0,1,False,True,0.43467398097885734,0.6223271489143372,0.37767287343740463,0.33746764063835144,0.662532389163971,0.6511887907981873,0.6075652837753296,0.6300076246261597,0.3984892666339874,0.6015107780694962,0.20302151143550873,0.284859512001276,True,0.45735955238342285,anneal_label_end1200,end 1200,1200
1000,0.05,0.02058449387550354,weak_token_router,4,[64],0.006755820708349347,0.004435769515112042,0.009075871668756008,0.9990234375,0.998291015625,0.5536760769318789,0.2006078630220145,0.09129884000867605,1.145625808276236,0.7340419802199727,0.2659580197800273,0.07381115748260711,0.9261888425173929,0,1,False,True,0.6602308227373656,0.6908506900072098,0.3091493248939514,0.2685147598385811,0.7314852476119995,0.6029334515333176,0.5443008244037628,0.5899677276611328,0.38065727800130844,0.6193427741527557,0.2386854961514473,0.4223359264433384,True,0.354436956346035,anneal_label_end1200,end 1200,1200
1200,0.0,0.017270848155021667,weak_token_router,4,[64],0.0032330164103768766,0.002975326671730727,0.0034907059744000435,0.999267578125,0.999755859375,0.5527716756914742,0.13405010785209015,0.04099169932305813,1.3180444044992328,0.80482548593541,0.19517451406458994,0.03016233285323982,0.9698376671467602,0,1,False,True,0.7746631530821703,0.7220054864883423,0.2779945209622383,0.2245185598731041,0.7754814624786377,0.5800531357526779,0.5131554007530212,0.584373727440834,0.38322974741458893,0.6167703419923782,0.2335405945777893,0.4974869340658188,True,0.2955334186553955,anneal_label_end1200,end 1200,1200
1201,0.0,0.005976234562695026,weak_token_router,4,[64],0.003335206158226356,0.00258446965017356,0.00408594254986383,0.999755859375,0.999267578125,0.5631425854226109,0.1298105929454323,0.039335069799562916,1.31682659740909,0.8126704703900111,0.18732952960998894,0.029004705523438895,0.9709952944765611,0,1,False,True,0.7836657648665721,0.7224383503198624,0.27756163477897644,0.22427436336874962,0.7757256329059601,0.5796432048082352,0.5129093676805496,0.5842237323522568,0.3833047226071358,0.6166953593492508,0.23339063674211502,0.4981639925390482,True,0.2950538918375969,anneal_label_end1200,end 1200,1200
1400,0.0,0.0007614960195496678,weak_token_router,4,[64],0.002254973049275577,0.0012045970070175827,0.0033053490915335715,0.999755859375,0.998779296875,0.2941612282884307,0.09611626510741189,0.03123808786040172,0.7268810090026818,0.7537232693817548,0.24627673061824518,0.041204723624108,0.958795276375892,0,1,False,True,0.7125185457576468,0.6804863810539246,0.31951363384723663,0.2768305763602257,0.7231694012880325,0.6194231063127518,0.5799129456281662,0.6305197179317474,0.41697751730680466,0.5830225199460983,0.16604500263929367,0.4036557860672474,True,0.35826823860406876,anneal_label_end1200,end 1200,1200
1600,0.0,0.00036612618714571,weak_token_router,4,[64],0.00039835390634834766,0.0004586971554090269,0.0003380106427357532,1.0,1.0,0.21772169105679495,0.07305666774482233,0.018871093947382178,0.49660003915050765,0.7487547971385826,0.2512452028614173,0.03660940979171862,0.9633905902082814,0,1,False,True,0.7121453873468641,0.6649464070796967,0.33505360782146454,0.29143689572811127,0.7085631340742111,0.6317582726478577,0.5954308062791824,0.6412696689367294,0.42515387386083603,0.5748461484909058,0.14969227463006973,0.373509518802166,True,0.37953100353479385,anneal_label_end1200,end 1200,1200
0,0.05,nan,weak_token_router,5,[64],5.244903326034546,5.241445779800415,5.248360633850098,0.006103515625,0.00537109375,0.002376079559326172,0.0,0.00032639503479003906,0.0,1.0,0.0,1.0,0.0,0,0,True,False,0.0,0.4957878738641739,0.5042121261358261,0.4957878738641739,0.5042121261358261,0.6050717681646347,0.6050717681646347,0.6065274029970169,0.4969962388277054,0.5030038058757782,0.006780937314033508,0.0,False,0.7978568077087402,anneal_label_end1200,end 1200,1200
50,0.05,4.966359615325928,weak_token_router,5,[64],4.90974497795105,4.8981159925460815,4.9213738441467285,0.04052734375,0.033935546875,0.13509714603424072,0.09364473819732666,0.10885190963745117,0.10183954238891602,0.5906095706437166,0.4093904293562835,0.5166413188126341,0.4833586811873659,0,0,True,False,0.07396825183108244,0.5399958491325378,0.46000415831804276,0.4872295930981636,0.512770414352417,0.6686516255140305,0.6712426245212555,0.6712069660425186,0.5121414959430695,0.48785853385925293,0.02428296208381653,0.05276625603437424,True,0.6627689301967621,anneal_label_end1200,end 1200,1200
100,0.05,4.112210750579834,weak_token_router,5,[64],4.0464768409729,3.8018504977226257,4.29110324382782,0.26806640625,0.135986328125,0.5987452864646912,0.48321419954299927,0.3389993906021118,0.364416241645813,0.5533897472205677,0.4466102527794323,0.48193326258440133,0.5180667374155987,0,1,False,True,0.07145648463616638,0.5302186161279678,0.46978136897087097,0.45429304242134094,0.5457069724798203,0.6839953511953354,0.681662917137146,0.6846171468496323,0.4883856996893883,0.5116143375635147,0.023228637874126434,0.07592558860778809,True,0.6264877170324326,anneal_label_end1200,end 1200,1200
200,0.05,1.4915555715560913,weak_token_router,5,[64],1.4160777032375336,0.5180356055498123,2.314119815826416,0.920166015625,0.451171875,1.3775106817483902,1.3400519341230392,0.910784900188446,1.2722616791725159,0.5068919750747564,0.4931080249252437,0.4172081845615305,0.5827918154384695,0,1,False,True,0.08968379051322581,0.4972168132662773,0.5027832239866257,0.4431244656443596,0.5568755567073822,0.6916754245758057,0.6833141148090363,0.6877482533454895,0.4636986330151558,0.5363014042377472,0.0726027712225914,0.05409234017133713,False,0.6441585868597031,anneal_label_end1200,end 1200,1200
400,0.05,0.04062521830201149,weak_token_router,5,[64],0.009012465132400393,0.00947150168940425,0.008553428924642503,0.99951171875,0.999267578125,0.5609152955003083,0.5974800777621567,0.36633451434317976,0.8195900336140767,0.4842174860562207,0.5157825139437793,0.30890204184927905,0.691097958150721,1,1,True,False,0.17531544420694167,0.5512827932834625,0.44871722906827927,0.43052988499403,0.5694701075553894,0.6846134811639786,0.6699970662593842,0.6767118275165558,0.4481572359800339,0.5518428087234497,0.10368557274341583,0.12075289338827133,True,0.5861538350582123,anneal_label_end1200,end 1200,1200
401,0.05,0.03642694652080536,weak_token_router,5,[64],0.009134724154137075,0.009576201671734452,0.008693247218616307,0.99951171875,0.9990234375,0.563961818581447,0.5957790908869356,0.3676468812627718,0.8206065305275843,0.4862825946529413,0.5137174053470587,0.3094010735545322,0.6905989264454678,1,1,True,False,0.17688152109840913,0.5513112097978592,0.448688805103302,0.4300944432616234,0.5699055790901184,0.6845846027135849,0.6698197722434998,0.6765975207090378,0.44787395000457764,0.552126094698906,0.10425214469432831,0.12121677026152611,True,0.5857728570699692,anneal_label_end1200,end 1200,1200
600,0.05,0.034674208611249924,weak_token_router,5,[64],0.009974121581763029,0.011229664087295532,0.008718578959815204,0.9970703125,0.998291015625,0.5395440310239792,0.4001643657684326,0.22108834714163095,0.7597083012806252,0.5741611257978024,0.42583887420219757,0.22541711117924537,0.7745828888207547,0,1,False,True,0.3487440146185571,0.610589861869812,0.3894101530313492,0.37536003440618515,0.6246400028467178,0.6574149429798126,0.6324160844087601,0.6459011882543564,0.4176320806145668,0.5823679715394974,0.16473589092493057,0.23522983863949776,True,0.4966191351413727,anneal_label_end1200,end 1200,1200
800,0.05,0.03130899742245674,weak_token_router,5,[64],0.0069837248884141445,0.008290071797091514,0.005677377805113792,0.998779296875,0.9990234375,0.49105778633384034,0.2584296047571115,0.11421308293938637,0.8141083661466837,0.6551915244618831,0.3448084755381169,0.12303182593898787,0.8769681740610121,0,1,False,True,0.5321596985228952,0.6422926634550095,0.3577073663473129,0.3199240267276764,0.6800759881734848,0.6386989206075668,0.5963794738054276,0.6283609122037888,0.40232356637716293,0.5976764857769012,0.1953529193997383,0.32236862927675247,True,0.4272715076804161,anneal_label_end1200,end 1200,1200
801,0.05,0.025258151814341545,weak_token_router,5,[64],0.006705913809128106,0.007915747701190412,0.005496080149896443,0.998291015625,0.998779296875,0.492498921812512,0.25820197409484535,0.11434764123987406,0.8127885059220716,0.6560521300793684,0.3439478699206316,0.12333424987247381,0.8766657501275262,0,1,False,True,0.5327178802068946,0.6426937431097031,0.35730627179145813,0.3196498304605484,0.6803501844406128,0.6384415477514267,0.5961556434631348,0.628228634595871,0.4023352190852165,0.5976648181676865,0.19532959908246994,0.32304391264915466,True,0.42674949765205383,anneal_label_end1200,end 1200,1200
1000,0.05,0.021768003702163696,weak_token_router,5,[64],0.006160896155051887,0.005787306348793209,0.0065344859613105655,0.9990234375,0.99853515625,0.7115535504417494,0.12639498070348054,0.05985152639914304,0.9890959273325279,0.8491614031105996,0.15083859688940043,0.05705865073242604,0.942941349267574,0,1,False,True,0.7921027523781736,0.7159420400857925,0.28405794501304626,0.25708530098199844,0.7429147064685822,0.5816613584756851,0.5422890782356262,0.5995150655508041,0.3992103487253189,0.6007896959781647,0.20157934725284576,0.458856750279665,True,0.3247391954064369,anneal_label_end1200,end 1200,1200
1200,0.0,0.014192843809723854,weak_token_router,5,[64],0.0026302608312107623,0.002711070002987981,0.0025494516303297132,1.0,0.999755859375,0.6751934017520398,0.09469899977557361,0.018141098466003314,1.663584220368648,0.8769970977922724,0.12300290220772764,0.010787194711782157,0.9892128052882179,0,1,False,True,0.8662099030804902,0.7566956579685211,0.24330435693264008,0.18326615914702415,0.8167338520288467,0.5411597043275833,0.4610009491443634,0.5699175745248795,0.39181236922740936,0.6081876754760742,0.21637530624866486,0.5734294969588518,True,0.24488205090165138,anneal_label_end1200,end 1200,1200
1201,0.0,0.0032696127891540527,weak_token_router,5,[64],0.0026152697391808033,0.002515018917620182,0.002715520589845255,1.0,0.999755859375,0.6785520007833838,0.09286947455257177,0.018053568404866382,1.6676835193939041,0.8796125366977541,0.12038746330224594,0.010709599103879638,0.9892904008961204,0,1,False,True,0.8689029375938745,0.7572578489780426,0.2427421286702156,0.1828186959028244,0.8171813040971756,0.5405255705118179,0.46032431721687317,0.5695649683475494,0.39172792434692383,0.6082721054553986,0.21654418110847473,0.5744391642510891,True,0.24422452598810196,anneal_label_end1200,end 1200,1200
1400,0.0,0.004097281955182552,weak_token_router,5,[64],0.0024595396243967116,0.0026537380181252956,0.0022653412888757885,0.999755859375,0.99951171875,0.32263278448954225,0.08989121811464429,0.020924383599776775,0.9579164016176946,0.782094574989145,0.21790542501085491,0.021376697738568335,0.9786233022614317,0,1,False,True,0.7607178772505767,0.6922128349542618,0.3077871650457382,0.2388487309217453,0.7611512988805771,0.6069325953722,0.5412467420101166,0.6166419237852097,0.4207237511873245,0.5792762935161591,0.15855254232883453,0.4533641189336777,True,0.3242328390479088,anneal_label_end1200,end 1200,1200
1600,0.0,0.0013543138047680259,weak_token_router,5,[64],0.0010491364664630964,0.0015496954729314893,0.0005485774818225764,0.999755859375,1.0,0.21012404482462443,0.06237447276362218,0.023996863434149418,0.5828008739408688,0.7711016070264578,0.22889839297354223,0.03954672530250171,0.9604532746974983,0,1,False,True,0.7315548817239561,0.6662479490041733,0.3337520509958267,0.2774331122636795,0.7225668579339981,0.6283417195081711,0.5830698013305664,0.6352189183235168,0.43794888257980347,0.5620511770248413,0.12410229444503784,0.3888148218393326,True,0.36922185122966766,anneal_label_end1200,end 1200,1200
0,0.05,nan,weak_token_router,1,[64],5.239086270332336,5.238911032676697,5.239261507987976,0.00634765625,0.00634765625,0.0,0.0018684864044189453,0.0009295940399169922,0.0001399517059326172,0.0,1.0,0.8691484618814088,0.13085153811859118,1,0,False,False,0.8691484618814088,0.5255981236696243,0.4744018688797951,0.5255981236696243,0.4744018688797951,0.6263729780912399,0.6263729780912399,0.626545175909996,0.5342802554368973,0.4657197818160057,0.06856047362089157,0.0,False,0.7685650736093521,always_label_0.05,always,1600
50,0.05,4.972299098968506,weak_token_router,1,[64],4.925898432731628,4.9138206243515015,4.937975883483887,0.037841796875,0.0322265625,0.1107560396194458,0.1004173755645752,0.08470284938812256,0.11188995838165283,0.5244790852244855,0.47552091477551456,0.43085426343427485,0.5691457365657252,0,1,False,True,0.09362482179021064,0.5305614024400711,0.4694385901093483,0.4669462814927101,0.5330537408590317,0.6710425615310669,0.6706586629152298,0.6732814759016037,0.5028358101844788,0.49716421216726303,0.005671598017215729,0.06361513584852219,True,0.6500061005353928,always_label_0.05,always,1600
100,0.05,4.110150337219238,weak_token_router,1,[64],4.049561858177185,3.7774925231933594,4.321631073951721,0.284912109375,0.127685546875,0.6241300106048584,0.4625612497329712,0.31436872482299805,0.35173869132995605,0.5743397719153731,0.4256602280846269,0.47194899381034894,0.5280510061896511,0,1,False,True,0.10239077810502417,0.5568062663078308,0.443193756043911,0.45925741642713547,0.5407426059246063,0.6794770956039429,0.682723194360733,0.68421271443367,0.49686242640018463,0.5031376481056213,0.0062752217054367065,0.09754884988069534,True,0.6061341613531113,always_label_0.05,always,1600
200,0.05,1.410799264907837,weak_token_router,1,[64],1.3222732245922089,0.40304093062877655,2.24150550365448,0.940185546875,0.484619140625,1.8149953037500381,0.8116325289011002,1.0675604939460754,1.1837204098701477,0.6909982758836855,0.3090017241163145,0.4742013722660807,0.5257986277339193,0,1,False,True,0.21679690361760476,0.5574063956737518,0.44259361922740936,0.45272471755743027,0.5472752749919891,0.6841156184673309,0.6768530607223511,0.6848584115505219,0.48216812312602997,0.5178319215774536,0.035663798451423645,0.10468166694045067,True,0.5997799187898636,always_label_0.05,always,1600
400,0.05,0.040282100439071655,weak_token_router,1,[64],0.009270993992686272,0.009831220260821283,0.008710767608135939,0.99951171875,0.9990234375,0.8115986284101382,0.3603348952019587,0.553722043056041,0.5224107545800507,0.6925295778796857,0.3074704221203143,0.5145480597491178,0.48545194025088223,0,0,True,False,0.17798151813056795,0.5682507008314133,0.43174930661916733,0.44601713865995407,0.5539828687906265,0.6808944046497345,0.6746214032173157,0.6800956279039383,0.4720029905438423,0.5279970616102219,0.05599407106637955,0.1222335621714592,True,0.5846851319074631,always_label_0.05,always,1600
401,0.05,0.048005111515522,weak_token_router,1,[64],0.007784849498420954,0.008517235633917153,0.00705246371217072,0.999755859375,0.999755859375,0.805257439496927,0.3559469952015206,0.5495549018960446,0.5147046248894185,0.6934674166190588,0.30653258338094125,0.5163730162284238,0.48362698377157615,0,0,True,False,0.17709440039063493,0.5684091746807098,0.43159081786870956,0.4456266984343529,0.5543732941150665,0.6808356791734695,0.6744659543037415,0.6799598187208176,0.47170743346214294,0.5282925963401794,0.0565851628780365,0.12278247624635696,True,0.5842271894216537,always_label_0.05,always,1600
600,0.05,0.03516315668821335,weak_token_router,1,[64],0.005900467047467828,0.00681878556497395,0.004982148529961705,0.99853515625,0.99951171875,0.6794072247575969,0.233656921191141,0.3386523376684636,0.5085052873473614,0.7440958313521828,0.25590416864781723,0.39975127139077277,0.6002487286092272,0,1,False,True,0.34434455996141,0.6062794476747513,0.3937205746769905,0.3763757646083832,0.623624250292778,0.6632197052240372,0.6375852227210999,0.6546101719141006,0.4373287782073021,0.5626712590456009,0.1253424808382988,0.2299036793410778,True,0.49820007383823395,always_label_0.05,always,1600
800,0.05,0.024885326623916626,weak_token_router,1,[64],0.0035386745003052056,0.003967848373576999,0.0031095005688257515,0.99951171875,0.999755859375,0.6634138256777078,0.11108323116786778,0.18354976474074647,0.482849626976531,0.8565737207313671,0.1434262792686329,0.2754350724536948,0.7245649275463052,0,1,False,True,0.5811386482776723,0.6502131670713425,0.3497868552803993,0.3238108679652214,0.6761891543865204,0.6392232030630112,0.6046504378318787,0.6368904709815979,0.4295722618699074,0.5704277902841568,0.14085552841424942,0.32640229910612106,True,0.4208281487226486,always_label_0.05,always,1600
801,0.05,0.02469625324010849,weak_token_router,1,[64],0.0037531445850618184,0.004082057508639991,0.0034242317778989673,0.99951171875,0.999755859375,0.6575612836750224,0.11297426011878997,0.18404258706141263,0.4859681158559397,0.8533821560488315,0.14661784395116853,0.2746860404767516,0.7253139595232484,0,1,False,True,0.5786961155720799,0.6507495641708374,0.3492504209280014,0.3233693391084671,0.6766306459903717,0.6388740092515945,0.6042531579732895,0.6366663426160812,0.4294644445180893,0.5705355703830719,0.1410711258649826,0.3273802250623703,True,0.4200998768210411,always_label_0.05,always,1600
1000,0.05,0.020898841321468353,weak_token_router,1,[64],0.0056320036528632045,0.005890877160709351,0.00537313031964004,0.999267578125,0.9990234375,0.8521298159030266,0.07108782307477668,0.11701477249152958,0.6899451066274196,0.9229999297311023,0.0770000702688977,0.14500692725800451,0.8549930727419954,0,1,False,True,0.7779930024730979,0.7224877625703812,0.2775122597813606,0.26592157036066055,0.7340784221887589,0.5808651894330978,0.5587888211011887,0.6087590754032135,0.4303419813513756,0.5696580559015274,0.13931607455015182,0.4565661773085594,True,0.3234085515141487,always_label_0.05,always,1600
1200,0.05,0.017489179968833923,weak_token_router,1,[64],0.0032421455543953925,0.004465484467800707,0.0020188066409900784,0.998779296875,1.0,0.6559998007141985,0.045420566166285425,0.02377174363937229,1.3713804808212444,0.9352448712484781,0.06475512875152184,0.01703881714309902,0.9829611828569009,0,1,False,True,0.9182060541053791,0.7584717124700546,0.24152828007936478,0.1824408620595932,0.817559152841568,0.5443949699401855,0.4646034985780716,0.5738096535205841,0.40955041348934174,0.590449646115303,0.1808992326259613,0.5760308615863323,True,0.24159667640924454,always_label_0.05,always,1600
1201,0.05,0.014128885231912136,weak_token_router,1,[64],0.003163605375448242,0.004330551717430353,0.0019966590043623,0.998779296875,1.0,0.6580999135039747,0.04506878415122628,0.023363572283415124,1.3777659607294481,0.935906156941409,0.064093843058591,0.016674812522990787,0.9833251874770093,0,1,False,True,0.9192313444184183,0.759033203125,0.2409668080508709,0.18192873522639275,0.8180712461471558,0.5437631458044052,0.46385087817907333,0.5734248459339142,0.40942563861608505,0.5905744135379791,0.18114877492189407,0.5771044529974461,True,0.2409011833369732,always_label_0.05,always,1600
1400,0.05,0.030477100983262062,weak_token_router,1,[64],0.004913931974442676,0.0013746164040639997,0.0084532473993022,1.0,0.99853515625,1.293569789151661,0.014368974254466593,0.014352129044709727,1.967617454676656,0.9890140313472727,0.010985968652727274,0.007241346770701712,0.9927586532292982,0,1,False,True,0.981772684576571,0.8346973657608032,0.16530266031622887,0.1297261342406273,0.8702738583087921,0.4410403221845627,0.3795766159892082,0.5357411205768585,0.4143613949418068,0.5856386423110962,0.1712772473692894,0.7049712147563696,True,0.16105636954307556,always_label_0.05,always,1600
1600,0.0,0.00861302763223648,weak_token_router,1,[64],0.005202365748118609,0.006887367111630738,0.0035173645592294633,0.99755859375,0.999267578125,1.7848057540832087,0.01879283448215574,0.011766273819375783,2.571203375759069,0.9895803674934653,0.01041963250653468,0.004555327942508386,0.9954446720574917,0,1,False,True,0.985025039550957,0.8684955984354019,0.13150443136692047,0.10359283350408077,0.8964071720838547,0.3824233338236809,0.327021524310112,0.5148148089647293,0.41540760546922684,0.5845924466848373,0.1691848412156105,0.7649027528241277,True,0.1260693557560444,always_label_0.05,always,1600
0,0.05,nan,weak_token_router,2,[64],5.241864442825317,5.241091966629028,5.242636799812317,0.0068359375,0.0078125,0.001025557518005371,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,True,False,0.5,0.48730021715164185,0.5126997828483582,0.48730021715164185,0.5126997828483582,0.6294102668762207,0.6294102668762207,0.6310136914253235,0.49113818258047104,0.5088618695735931,0.0177236869931221,0.0,False,0.7648752778768539,always_label_0.05,always,1600
50,0.05,4.9444499015808105,weak_token_router,2,[64],4.901143431663513,4.880512595176697,4.921774387359619,0.043701171875,0.032470703125,0.1344459056854248,0.10967481136322021,0.10677957534790039,0.10330319404602051,0.5507353382819791,0.44926466171802093,0.5082738372878202,0.49172616271217984,0,0,True,False,0.04246150099415891,0.5288654267787933,0.47113457322120667,0.48231515288352966,0.5176848620176315,0.672410249710083,0.6734239310026169,0.6726160496473312,0.5025952160358429,0.4974048286676407,0.005696401000022888,0.04655028134584427,True,0.6658139377832413,always_label_0.05,always,1600
100,0.05,4.120250701904297,weak_token_router,2,[64],4.041279554367065,3.7691357135772705,4.31342351436615,0.275390625,0.12451171875,0.588719367980957,0.5128898620605469,0.35938501358032227,0.3340696096420288,0.5344176064672013,0.46558239353279873,0.5182531077669204,0.48174689223307965,0,0,True,False,0.016164498700280916,0.5266934931278229,0.4733065217733383,0.46991876512765884,0.5300812274217606,0.6855068057775497,0.6851100772619247,0.6851514726877213,0.4936307966709137,0.5063692480325699,0.012738451361656189,0.05677471682429314,True,0.6435534954071045,always_label_0.05,always,1600
200,0.05,1.5671277046203613,weak_token_router,2,[64],1.4328007698059082,0.43156571686267853,2.434035837650299,0.937744140625,0.435546875,1.6511149853467941,1.0410871356725693,1.0814027786254883,1.0675460696220398,0.6132953289263524,0.3867046710736476,0.5032240667372675,0.49677593326273245,0,0,True,False,0.11007126218908489,0.5313182920217514,0.4686817228794098,0.47039318829774857,0.5296068042516708,0.689366340637207,0.6871401518583298,0.6884924620389938,0.48475854098796844,0.5152415037155151,0.030482962727546692,0.06092509254813194,True,0.6367390006780624,always_label_0.05,always,1600
400,0.05,0.040888622403144836,weak_token_router,2,[64],0.01257601659744978,0.014901846880093217,0.010250186547636986,0.998046875,0.998046875,0.8376251903828233,0.4729736370500177,0.625672796741128,0.6216572467237711,0.6391163892794995,0.3608836107205004,0.5016096581808461,0.49839034181915387,0,0,True,False,0.13750673109865344,0.5472375601530075,0.4527624472975731,0.45000556111335754,0.5499944239854813,0.6849397420883179,0.6783947795629501,0.6790420860052109,0.45893578231334686,0.5410642474889755,0.08212846517562866,0.09723198786377907,True,0.6061709225177765,always_label_0.05,always,1600
401,0.05,0.04042913019657135,weak_token_router,2,[64],0.012602369068190455,0.015129515202715993,0.010075223399326205,0.997802734375,0.998291015625,0.8354104820173234,0.4765751052182168,0.6223431110847741,0.6249554783571512,0.6367527891656195,0.3632472108343805,0.49895278993558956,0.5010472100644104,0,1,False,True,0.13779999923002995,0.5475236177444458,0.4524764195084572,0.4498618319630623,0.5501381605863571,0.684866189956665,0.6783190369606018,0.6789702475070953,0.4588718041777611,0.5411282181739807,0.08225641399621964,0.09766176342964172,True,0.6058054119348526,always_label_0.05,always,1600
600,0.05,0.03445582091808319,weak_token_router,2,[64],0.009003736777231097,0.009116268483921885,0.008891204779502004,0.998046875,0.998046875,0.704890200169757,0.28771551069803536,0.3910641722031869,0.5157380677410401,0.7101411894492344,0.2898588105507655,0.431256292692042,0.568743707307958,0,1,False,True,0.2788848967571924,0.5928775668144226,0.4071224331855774,0.40037909895181656,0.599620908498764,0.666074126958847,0.6522280126810074,0.6557668596506119,0.43129944801330566,0.5687005817890167,0.13740113377571106,0.19249847158789635,True,0.5288585722446442,always_label_0.05,always,1600
800,0.05,0.0311119444668293,weak_token_router,2,[64],0.007061896845698357,0.008289065328426659,0.005834728595800698,0.99853515625,0.998779296875,0.6699161714641377,0.19369633856695145,0.24290372419636697,0.4599412007955834,0.7757138342519163,0.2242861657480837,0.34560073717420514,0.6543992628257949,0,1,False,True,0.43011309707771117,0.6248098909854889,0.3751900941133499,0.3666165918111801,0.6333834081888199,0.6512117832899094,0.6374502331018448,0.6472476720809937,0.4293779879808426,0.5706220418214798,0.1412440538406372,0.2581933066248894,True,0.47335486859083176,always_label_0.05,always,1600
801,0.05,0.03171537443995476,weak_token_router,2,[64],0.007197008468210697,0.008494331268593669,0.005899685784243047,0.998291015625,0.998779296875,0.662423224421218,0.19289789092727005,0.23818429617676884,0.46393953694496304,0.7744731335801565,0.22552686641984354,0.33923402815963555,0.6607659718403645,0,1,False,True,0.4352391054205209,0.6249364614486694,0.37506353110074997,0.36597026884555817,0.6340297311544418,0.6511225998401642,0.6370588839054108,0.647015169262886,0.42901232093572617,0.5709877014160156,0.14197538048028946,0.25896619632840157,True,0.4727480858564377,always_label_0.05,always,1600
1000,0.05,0.02640821784734726,weak_token_router,2,[64],0.0090130683965981,0.013115379959344864,0.004910757124889642,0.995849609375,0.9990234375,0.7375175915658474,0.14751552417874336,0.10545218427432701,0.705486084043514,0.8333220287981693,0.16667797120183067,0.1300372523953893,0.8699627476046107,0,1,False,True,0.70328477640278,0.690558671951294,0.30944133549928665,0.2817373424768448,0.7182626873254776,0.6045435667037964,0.5746345072984695,0.6153003722429276,0.4096437245607376,0.5903563052415848,0.18071258068084717,0.40882134065032005,True,0.3584878593683243,always_label_0.05,always,1600
1200,0.05,0.019541487097740173,weak_token_router,2,[64],0.005410138517618179,0.008016410167329013,0.0028038668679073453,0.998046875,0.99951171875,0.9481873634504154,0.07263888709712774,0.047500522690825164,0.83715867518913,0.9288430454661935,0.07115695453380655,0.05369358370393703,0.9463064162960629,0,1,False,True,0.8751494617622564,0.7553199529647827,0.2446800358593464,0.22993310540914536,0.7700669020414352,0.5456385463476181,0.5278692692518234,0.5970661789178848,0.4178176373243332,0.5821824073791504,0.1643647700548172,0.5253868568688631,True,0.2745423763990402,always_label_0.05,always,1600
1201,0.05,0.016800688579678535,weak_token_router,2,[64],0.00410877593094483,0.006149409920908511,0.0020681418536696583,0.998779296875,0.99951171875,0.9376827342202887,0.06687337101902813,0.04645564089878462,0.8381293021084275,0.9334299292291924,0.06657007077080757,0.052516879544496006,0.947483120455504,0,1,False,True,0.8809130496846964,0.7551397532224655,0.24486025050282478,0.22900330647826195,0.7709967195987701,0.5458217114210129,0.5268073379993439,0.5967681109905243,0.4173092395067215,0.5826907902956009,0.1653815507888794,0.5261364579200745,True,0.2740428000688553,always_label_0.05,always,1600
1400,0.05,0.01120246946811676,weak_token_router,2,[64],0.005780336447060108,0.007449157303199172,0.0041115157946478575,0.998779296875,0.999267578125,1.4507023023907095,0.031195641728118062,0.011533649201737717,2.2462242967740167,0.9789488595676082,0.02105114043239175,0.005108452490354595,0.9948915475096454,0,1,False,True,0.9738404070772536,0.8291381001472473,0.17086192592978477,0.12624092772603035,0.8737590909004211,0.4468335434794426,0.37058956176042557,0.5308283865451813,0.38782375305891037,0.6121762841939926,0.22435253113508224,0.7028971686959267,True,0.16293537989258766,always_label_0.05,always,1600
1600,0.0,0.008653020486235619,weak_token_router,2,[64],0.00338621050468646,0.004740872303955257,0.002031548589002341,0.999267578125,0.999755859375,1.3464096105890349,0.019596393802203238,0.005134463252034038,2.475608305365313,0.9856542403626283,0.01434575963737172,0.0020697281947115198,0.9979302718052885,0,1,False,True,0.9835845121679168,0.8433460146188736,0.1566540040075779,0.11272564344108105,0.8872743397951126,0.425397127866745,0.3454535901546478,0.5326818227767944,0.39828602224588394,0.6017140597105026,0.20342803746461868,0.7306203534826636,True,0.14627600833773613,always_label_0.05,always,1600
0,0.05,nan,weak_token_router,3,[64],5.248306751251221,5.243773818016052,5.252839803695679,0.006591796875,0.00732421875,0.0013452768325805664,0.0024260282516479492,0.002644062042236328,0.002267003059387207,0.35671387027437096,0.643286129725629,0.5383887176250698,0.4616112823749302,1,0,False,False,0.18167484735069883,0.5154929012060165,0.48450708389282227,0.5154929012060165,0.48450708389282227,0.6247031092643738,0.6247031092643738,0.6148966550827026,0.5354103595018387,0.4645897075533867,0.070820651948452,0.0,False,0.7709020227193832,always_label_0.05,always,1600
